time_of_info,count_to_r,count_to_l,count_to_b,count_to_t,count_stuck_middle,count_stuck_to_r,count_stuck_to_l,count_stuck_to_b,count_stuck_to_t,is_jam_next_l,is_jam_next_r,is_jam_next_t,is_jam_next_b,is_green_horizontal,is_green_vertical,y
13180,20,6,4,8,0,16,20,6,3,1,0,1,0,0,1,2
13181,8,0,6,2,19,18,12,4,16,0,0,1,0,0,1,0
13182,17,3,5,16,2,8,7,4,4,0,0,1,0,0,1,0
13183,19,17,5,15,2,0,15,0,19,0,0,0,0,0,1,0
13184,13,3,1,7,0,20,10,16,1,0,0,1,1,0,1,2
13185,1,20,2,1,17,10,7,20,10,1,1,1,0,0,1,0
13186,8,6,10,18,6,12,5,16,6,1,1,0,1,0,1,0
13187,15,0,9,1,20,15,15,18,18,0,1,0,0,0,1,0
13188,16,11,14,20,20,10,16,14,4,0,1,1,1,0,1,0
13189,18,3,11,6,8,5,12,11,19,0,0,0,1,0,1,0
13190,12,18,10,18,9,10,4,9,6,1,1,0,1,0,1,0
13191,16,2,0,11,3,8,1,2,12,0,0,0,1,0,1,0
13192,17,17,5,5,16,12,15,19,3,0,1,0,1,0,1,0
13193,4,7,18,4,15,11,17,3,8,1,0,0,0,0,1,0
13194,4,1,16,9,1,16,7,4,11,1,0,0,1,0,1,0
13195,14,5,12,0,0,15,16,1,19,1,1,0,1,0,1,1
13196,2,7,7,12,15,4,19,17,18,0,1,1,1,0,1,0
13197,17,9,6,20,13,6,15,11,0,0,0,1,0,0,1,0
13198,17,4,4,4,14,6,20,11,14,1,0,0,1,0,1,0
13199,13,11,15,2,0,19,6,18,7,0,1,0,0,0,1,1
13200,5,18,3,2,0,8,12,5,10,0,0,0,0,1,0,2
13201,20,3,4,3,6,17,7,3,10,1,1,1,1,0,1,0
13202,15,10,7,12,15,11,17,5,3,1,0,0,0,0,1,0
13203,15,11,19,1,17,10,17,16,8,1,0,0,1,0,1,0
13204,20,7,20,12,0,15,2,6,12,1,1,0,1,0,1,1
13205,19,15,11,7,14,15,0,10,16,1,0,0,1,0,1,0
13206,18,15,16,12,14,20,0,5,1,1,0,0,0,0,1,0
13207,1,5,2,19,8,15,1,17,7,0,1,0,1,0,1,0
13208,20,19,14,1,12,1,15,12,20,0,1,0,1,0,1,0
13209,19,6,3,17,15,17,6,4,6,0,1,0,0,0,1,0
13210,4,3,6,4,8,7,20,19,5,0,0,1,1,0,1,0
13211,10,10,12,18,3,19,17,1,5,0,0,0,0,0,1,0
13212,13,13,20,3,0,17,4,16,11,1,1,1,1,0,1,1
13213,6,0,16,10,4,20,9,15,11,1,0,0,1,0,1,0
13214,14,12,11,20,10,2,5,14,6,0,0,1,1,0,1,0
13215,2,5,3,17,0,1,17,20,15,0,0,0,0,0,1,1
13216,0,12,15,7,5,5,15,20,6,0,1,0,0,0,1,0
13217,18,1,15,1,6,5,8,8,16,1,0,0,1,0,1,0
13218,1,2,8,14,5,15,2,0,15,0,0,0,0,0,1,0
13219,16,5,11,5,0,4,2,16,16,1,0,0,1,0,1,1
13220,14,15,14,10,0,13,17,17,2,0,0,1,0,0,1,2
13221,8,14,9,17,1,14,12,17,15,1,1,1,0,0,1,0
13222,7,13,5,1,4,3,8,12,12,1,0,0,0,0,1,0
13223,20,1,4,13,6,2,20,12,10,0,1,1,1,0,1,0
13224,16,7,18,5,0,10,8,1,18,1,0,1,1,0,1,2
13225,13,13,8,18,11,19,4,0,4,1,1,1,0,0,1,0
13226,18,20,5,19,7,9,4,7,0,1,1,1,0,0,1,0
13227,2,13,19,13,0,0,19,7,2,1,0,0,1,0,1,1
13228,11,0,4,19,9,3,5,14,3,0,1,1,1,0,1,0
13229,6,19,20,16,1,14,5,4,10,1,0,0,0,0,1,0
13230,0,14,5,13,14,20,20,7,15,1,1,0,1,0,1,0
13231,6,20,19,18,5,1,13,11,20,1,1,0,0,0,1,0
13232,20,12,0,18,13,17,3,1,6,1,0,0,1,0,1,0
13233,12,7,18,19,17,17,7,15,20,1,1,1,1,0,1,0
13234,20,20,18,0,15,3,20,9,19,0,0,1,0,0,1,0
13235,15,9,5,14,0,7,0,20,9,0,1,1,0,0,1,1
13236,10,2,1,18,11,0,17,15,17,0,0,0,1,0,1,0
13237,10,8,14,10,18,18,15,16,10,0,0,0,0,0,1,0
13238,20,19,4,9,15,2,9,6,11,1,1,1,0,0,1,0
13239,20,17,11,6,0,19,15,13,12,1,0,1,1,0,1,2
13240,6,11,3,3,0,17,14,7,9,1,0,0,1,0,1,2
13241,8,7,17,14,13,2,6,12,8,1,0,1,0,0,1,0
13242,14,6,3,2,12,12,16,2,7,0,1,0,0,0,1,0
13243,15,2,17,4,19,0,9,9,1,1,0,1,1,0,1,0
13244,8,9,4,1,0,0,20,14,20,1,0,1,0,0,1,1
13245,5,19,18,20,8,17,13,18,20,1,1,0,1,0,1,0
13246,1,3,5,15,14,11,14,6,18,1,0,1,0,0,1,0
13247,15,10,15,16,16,1,13,0,20,0,1,1,1,0,1,0
13248,5,1,20,3,16,0,20,9,12,1,0,1,1,0,1,0
13249,15,11,15,12,11,3,6,3,7,0,0,1,0,0,1,0
13250,0,20,12,9,18,6,5,10,13,0,0,0,1,0,1,0
13251,12,0,10,4,14,2,11,11,15,1,0,1,0,0,1,0
13252,20,18,19,17,3,11,6,4,0,1,1,1,0,0,1,0
13253,7,18,12,11,5,14,15,19,6,1,0,1,1,0,1,0
13254,12,2,5,0,2,10,12,11,15,0,0,1,0,0,1,0
13255,19,1,1,15,0,13,2,12,10,0,1,0,0,0,1,1
13256,4,11,4,5,2,9,5,10,5,1,0,0,0,0,1,0
13257,5,8,10,13,18,3,9,19,14,0,0,0,1,0,1,0
13258,3,3,6,7,9,10,2,8,16,1,0,1,0,0,1,0
13259,0,2,5,7,0,20,9,17,10,1,1,0,1,0,1,1
13260,20,3,2,18,0,13,6,14,3,0,1,1,0,0,1,1
13261,16,20,18,20,16,0,17,6,11,1,0,0,1,0,1,0
13262,15,7,12,12,20,2,6,6,20,0,0,1,1,0,1,0
13263,14,3,2,7,4,19,10,19,3,0,0,1,1,0,1,0
13264,17,12,15,20,0,0,19,11,6,0,1,1,0,0,1,2
13265,17,15,5,18,14,1,14,17,9,0,0,1,1,0,1,0
13266,3,16,7,8,10,4,14,7,12,0,1,0,1,0,1,0
13267,0,17,14,18,19,10,6,10,5,0,1,1,0,0,1,0
13268,8,11,12,5,16,15,17,0,13,1,0,0,0,0,1,0
13269,17,20,1,4,12,12,16,3,19,1,0,1,0,0,1,0
13270,12,15,9,4,13,4,19,7,19,1,0,1,0,0,1,0
13271,11,17,6,8,3,16,7,7,16,1,1,1,1,0,1,0
13272,1,19,0,16,14,11,4,17,5,0,1,1,1,0,1,0
13273,15,5,3,5,12,18,18,7,9,1,1,0,1,0,1,0
13274,7,16,9,0,19,11,17,7,14,0,0,0,0,0,1,0
13275,1,17,16,8,0,13,1,6,11,1,1,0,1,0,1,1
13276,16,11,16,14,7,14,14,6,4,1,1,1,0,0,1,0
13277,7,7,4,11,1,8,17,3,6,0,1,0,0,0,1,0
13278,2,20,8,6,9,11,13,20,20,1,1,0,0,0,1,0
13279,19,5,3,18,0,14,16,18,10,1,1,0,1,0,1,1
13280,11,12,5,1,0,18,5,8,2,1,0,1,1,0,1,2
13281,17,6,13,16,3,17,9,8,3,0,0,0,1,0,1,0
13282,12,11,19,5,9,10,11,8,2,0,1,1,0,0,1,0
13283,8,16,2,17,20,2,4,19,8,1,1,1,0,0,1,0
13284,13,8,10,17,0,12,8,10,8,0,1,0,1,0,1,1
13285,11,4,16,7,18,13,9,17,2,0,1,1,1,0,1,0
13286,9,1,6,11,18,8,0,6,19,1,1,0,1,0,1,0
13287,16,18,9,5,18,16,1,4,6,1,1,0,0,0,1,0
13288,10,0,11,18,16,10,5,1,18,0,1,0,0,0,1,0
13289,3,4,3,20,17,7,12,7,16,0,1,1,0,0,1,0
13290,16,19,17,1,5,5,20,1,7,0,1,1,0,0,1,0
13291,0,18,17,7,7,2,19,6,10,1,0,1,1,0,1,0
13292,10,1,12,0,17,0,16,20,7,1,1,0,0,0,1,0
13293,18,3,17,3,5,4,5,9,7,1,0,0,0,0,1,0
13294,18,12,8,9,8,20,6,5,12,0,1,0,0,0,1,0
13295,12,18,13,17,0,9,10,2,17,1,0,1,1,0,1,2
13296,7,15,11,20,0,14,11,0,18,1,1,1,1,0,1,1
13297,14,7,19,0,12,18,1,17,3,0,0,0,0,0,1,0
13298,16,7,9,19,17,8,7,5,13,0,0,1,0,0,1,0
13299,3,2,12,20,0,15,6,13,18,1,0,0,0,0,1,1
13300,6,10,16,15,0,16,5,7,11,1,0,0,1,0,1,2
13301,20,0,9,9,3,4,3,5,0,0,1,0,1,0,1,0
13302,18,16,16,2,16,3,17,4,3,0,0,1,0,0,1,0
13303,1,6,15,14,2,15,17,7,3,1,1,0,0,0,1,0
13304,18,13,11,3,0,13,9,1,4,1,1,1,1,0,1,1
13305,14,9,7,9,17,9,20,1,14,0,1,1,1,0,1,0
13306,13,13,10,10,8,18,19,15,14,0,1,1,1,0,1,0
13307,9,1,1,0,15,10,12,5,3,1,0,0,1,0,1,0
13308,1,2,10,2,9,7,11,1,5,0,1,1,0,0,1,0
13309,18,13,2,0,2,3,1,14,6,1,0,0,0,0,1,0
13310,8,17,20,20,12,12,7,17,17,1,0,1,0,0,1,0
13311,16,18,12,6,0,2,6,5,19,1,0,0,1,0,1,1
13312,0,3,17,4,6,13,0,15,8,1,0,1,1,0,1,0
13313,4,7,15,4,12,10,17,1,4,0,0,0,1,0,1,0
13314,5,1,3,9,1,7,0,18,19,0,0,1,1,0,1,0
13315,20,17,17,16,0,13,16,9,13,1,0,1,0,0,1,2
13316,12,1,18,5,14,1,6,2,13,0,0,0,1,0,1,0
13317,8,12,15,8,9,8,0,17,1,0,0,0,1,0,1,0
13318,15,4,1,17,12,1,17,17,4,1,0,1,1,0,1,0
13319,19,4,14,15,0,20,9,2,7,1,1,1,0,0,1,1
13320,7,15,2,0,0,13,11,14,14,1,1,0,0,0,1,1
13321,17,18,16,7,5,18,18,6,9,0,0,1,0,0,1,0
13322,8,2,14,11,9,10,5,4,11,1,1,0,0,0,1,0
13323,20,0,0,1,4,5,10,19,0,0,1,1,0,0,1,0
13324,17,15,7,12,0,18,20,7,13,0,0,0,1,0,1,2
13325,0,1,20,19,3,3,10,6,9,0,1,0,1,0,1,0
13326,0,14,8,10,14,12,15,6,17,0,0,1,0,0,1,0
13327,4,14,4,3,8,18,20,13,14,0,0,0,1,0,1,0
13328,0,0,4,3,12,6,13,17,10,1,1,1,0,0,1,0
13329,10,0,3,9,20,19,19,0,6,1,1,1,1,0,1,0
13330,0,10,8,6,3,19,15,2,4,1,0,0,0,0,1,0
13331,6,7,0,1,15,4,20,12,15,0,0,1,0,0,1,0
13332,7,4,6,2,18,6,15,16,13,0,1,1,1,0,1,0
13333,13,3,13,8,10,11,2,12,1,1,1,1,0,0,1,0
13334,5,5,13,9,19,19,7,4,19,0,0,1,1,0,1,0
13335,6,10,8,4,0,11,8,9,7,0,0,0,1,0,1,2
13336,4,8,16,14,5,1,15,19,0,1,1,1,1,0,1,0
13337,1,20,1,0,4,5,6,8,0,1,0,0,1,0,1,0
13338,11,11,17,4,10,8,14,19,12,0,0,1,1,0,1,0
13339,11,5,12,20,0,13,4,4,17,0,1,0,0,0,1,1
13340,2,17,18,19,0,16,6,8,4,0,1,1,0,0,1,1
13341,11,15,12,18,10,17,10,2,13,0,1,0,1,0,1,0
13342,11,15,5,14,9,2,7,10,5,0,1,0,1,0,1,0
13343,20,15,18,2,14,16,5,13,11,1,0,0,0,0,1,0
13344,12,7,17,12,0,6,11,1,16,1,0,1,1,0,1,2
13345,18,14,2,12,15,1,19,15,13,1,1,0,0,0,1,0
13346,1,5,9,2,19,15,16,16,17,1,0,0,1,0,1,0
13347,1,1,13,3,11,7,5,6,13,0,0,1,0,0,1,0
13348,4,2,0,19,13,9,1,0,11,0,1,0,1,0,1,0
13349,0,5,17,2,11,7,18,8,10,0,1,0,0,0,1,0
13350,12,9,20,15,8,2,14,12,12,0,0,1,0,0,1,0
13351,6,18,16,15,8,7,11,11,7,0,0,0,1,0,1,0
13352,5,16,19,19,16,13,13,17,13,1,1,0,1,0,1,0
13353,14,6,18,18,0,19,19,14,10,0,1,1,0,0,1,2
13354,17,13,14,14,5,4,0,11,16,0,0,1,1,0,1,0
13355,15,1,12,6,0,7,17,10,1,1,1,1,1,0,1,1
13356,15,20,4,6,14,6,15,7,15,0,0,0,0,0,1,0
13357,8,13,1,15,7,16,2,18,4,0,0,0,1,0,1,0
13358,8,7,18,12,0,7,13,18,17,1,1,1,1,0,1,1
13359,2,14,12,11,0,2,13,2,7,0,0,0,1,0,1,2
13360,3,2,18,3,0,17,17,8,3,0,0,1,0,0,1,2
13361,12,6,16,20,14,19,8,10,7,0,0,0,0,0,1,0
13362,3,5,14,12,18,17,4,2,3,0,1,1,0,0,1,0
13363,18,15,12,6,19,20,11,9,20,1,0,0,1,0,1,0
13364,19,14,4,12,0,12,0,5,19,1,0,1,1,0,1,2
13365,20,3,5,10,19,16,4,4,9,1,1,1,1,0,1,0
13366,5,8,10,15,6,4,15,0,1,1,1,1,0,0,1,0
13367,8,10,2,14,5,10,18,10,11,1,1,1,0,0,1,0
13368,20,0,11,1,0,16,12,7,17,1,0,0,1,0,1,1
13369,7,12,5,5,19,4,18,10,4,0,1,1,1,0,1,0
13370,13,1,18,17,12,16,10,15,0,0,0,0,1,0,1,0
13371,13,8,20,10,8,11,12,14,6,1,1,0,1,0,1,0
13372,19,3,12,12,20,5,2,15,12,1,1,0,0,0,1,0
13373,18,20,6,16,6,17,10,2,12,0,0,0,1,0,1,0
13374,20,5,16,5,9,11,15,14,12,0,1,1,1,0,1,0
13375,18,16,4,1,0,4,16,5,11,0,1,0,0,0,1,2
13376,15,4,18,1,1,4,4,13,6,1,0,0,0,0,1,0
13377,13,10,6,18,2,13,6,10,17,0,1,1,1,0,1,0
13378,8,10,7,10,19,2,4,15,15,1,0,0,0,0,1,0
13379,1,11,0,10,0,5,5,18,4,0,1,0,0,0,1,1
13380,2,3,3,15,0,2,3,18,3,1,0,1,1,0,1,2
13381,17,0,12,2,1,15,18,0,10,1,1,0,1,0,1,0
13382,15,17,13,11,0,8,1,15,8,1,1,0,1,0,1,1
13383,5,14,19,2,10,13,5,1,6,0,1,0,0,0,1,0
13384,17,9,1,3,0,3,16,18,4,0,1,1,1,0,1,2
13385,16,1,3,4,7,10,9,5,20,0,1,0,1,0,1,0
13386,16,17,5,8,10,5,12,4,0,0,1,0,0,0,1,0
13387,4,15,18,7,19,8,2,4,0,1,1,0,1,0,1,0
13388,15,12,9,6,13,13,9,16,17,1,1,1,1,0,1,0
13389,9,9,0,20,20,17,15,4,17,0,0,0,1,0,1,0
13390,8,10,9,11,12,5,16,14,13,1,1,1,1,0,1,0
13391,4,0,14,17,16,9,7,13,3,0,0,0,1,0,1,0
13392,1,12,20,10,20,19,15,18,15,1,1,1,1,0,1,0
13393,12,4,10,7,16,6,8,15,8,0,0,1,0,0,1,0
13394,12,10,9,7,19,2,15,12,14,0,0,0,0,0,1,0
13395,12,14,11,10,0,2,2,18,12,1,1,1,1,0,1,1
13396,20,11,15,2,20,4,5,16,10,0,1,0,0,0,1,0
13397,4,4,9,20,4,7,18,13,11,0,0,0,0,0,1,0
13398,1,7,15,4,9,16,13,3,18,1,0,1,0,0,1,0
13399,20,1,20,7,0,5,10,14,20,0,0,1,1,0,1,2
13400,13,17,12,20,0,10,14,9,15,0,0,0,1,1,0,2
13401,14,10,16,13,6,15,9,2,11,0,0,0,0,0,1,0
13402,6,0,15,17,6,7,17,16,20,1,0,1,1,0,1,0
13403,0,13,9,20,3,11,2,19,4,0,0,1,0,0,1,0
13404,3,3,11,9,0,9,19,13,5,0,1,1,0,0,1,2
13405,9,0,0,10,2,2,16,3,4,1,0,0,0,0,1,0
13406,10,1,2,17,9,15,14,16,15,0,1,1,0,0,1,0
13407,3,17,1,13,3,2,9,7,8,0,1,0,0,0,1,0
13408,7,1,15,6,5,17,9,14,2,1,0,0,1,0,1,0
13409,19,2,7,17,16,10,2,8,1,0,1,1,0,0,1,0
13410,3,7,2,1,16,17,19,4,15,0,0,0,0,0,1,0
13411,9,13,4,0,12,4,17,19,12,1,0,0,1,0,1,0
13412,17,1,7,18,18,10,3,2,4,0,0,1,1,0,1,0
13413,12,3,19,3,17,2,12,2,0,1,1,1,0,0,1,0
13414,7,6,5,7,7,18,12,13,8,1,1,0,0,0,1,0
13415,1,8,17,1,0,10,7,17,2,1,1,1,0,0,1,1
13416,10,10,10,3,2,0,12,4,15,1,0,0,0,0,1,0
13417,0,8,4,9,5,15,18,7,7,1,1,0,1,0,1,0
13418,15,9,15,18,4,4,4,19,4,1,1,0,1,0,1,0
13419,19,17,13,13,0,10,9,10,17,0,0,1,1,0,1,2
13420,17,6,20,9,0,13,20,6,18,0,0,0,0,0,1,2
13421,8,3,2,17,3,3,0,5,8,0,0,1,1,0,1,0
13422,14,11,17,2,2,19,19,0,9,1,1,1,1,0,1,0
13423,19,9,13,7,16,19,15,6,16,0,0,0,0,0,1,0
13424,9,0,14,2,0,13,8,20,15,0,0,0,1,0,1,2
13425,3,6,3,18,10,15,8,8,12,1,0,1,0,0,1,0
13426,6,10,10,1,5,11,6,19,15,1,0,1,0,0,1,0
13427,6,10,2,18,1,6,1,16,17,0,0,1,1,0,1,0
13428,8,3,9,8,6,12,19,16,1,1,0,0,1,0,1,0
13429,16,3,3,6,0,0,9,18,12,0,0,0,1,0,1,1
13430,12,9,11,18,20,5,10,16,13,1,0,1,1,0,1,0
13431,6,20,7,8,7,5,17,14,18,1,0,0,0,0,1,0
13432,20,6,16,8,9,5,15,3,7,1,0,0,0,0,1,0
13433,12,4,2,13,3,6,17,8,20,0,0,1,1,0,1,0
13434,19,1,12,17,5,4,2,13,19,0,0,1,0,0,1,0
13435,3,7,9,4,0,10,0,11,5,1,1,0,0,0,1,1
13436,11,3,10,1,15,19,13,11,8,1,0,0,0,0,1,0
13437,6,0,3,5,13,7,19,4,8,1,0,1,1,0,1,0
13438,15,3,20,16,1,20,15,2,5,0,1,1,0,0,1,0
13439,20,17,12,1,0,9,0,19,9,1,0,1,0,0,1,1
13440,1,8,9,3,0,0,16,5,5,1,0,0,0,0,1,1
13441,12,4,1,19,8,14,16,7,17,0,0,0,1,0,1,0
13442,9,3,9,4,10,2,19,2,0,1,1,1,0,0,1,0
13443,9,9,7,17,6,0,6,10,2,1,0,1,0,0,1,0
13444,20,19,5,20,0,3,15,12,6,1,0,0,0,0,1,1
13445,7,14,0,10,15,6,10,3,1,0,1,1,0,0,1,0
13446,8,2,7,1,6,17,20,11,2,1,0,1,1,0,1,0
13447,10,17,8,7,0,5,15,3,12,0,1,1,0,0,1,2
13448,16,0,9,5,16,0,9,1,13,0,1,0,1,0,1,0
13449,8,20,0,11,3,3,18,14,17,0,0,1,0,0,1,0
13450,5,17,20,20,18,19,19,1,19,1,1,1,0,0,1,0
13451,2,2,1,18,13,5,10,6,19,1,0,1,1,0,1,0
13452,6,6,20,8,0,1,19,13,5,1,0,0,1,0,1,1
13453,7,20,5,7,20,10,20,6,6,0,1,1,0,0,1,0
13454,0,7,15,2,17,7,4,9,1,0,1,0,0,0,1,0
13455,15,8,6,3,0,3,4,8,18,0,0,1,1,0,1,2
13456,7,19,3,11,2,0,2,1,19,0,1,0,0,0,1,0
13457,18,8,7,4,18,18,13,1,11,0,1,1,1,0,1,0
13458,2,6,5,9,14,12,11,20,7,1,1,0,1,0,1,0
13459,14,10,20,18,0,19,7,8,4,0,1,1,0,0,1,1
13460,11,19,3,13,0,5,0,18,19,0,0,0,0,0,1,1
13461,10,6,6,4,4,13,3,1,10,0,0,0,1,0,1,0
13462,19,0,11,1,6,3,5,10,6,1,0,1,1,0,1,0
13463,7,19,19,17,0,16,14,8,2,0,1,0,0,0,1,2
13464,2,19,17,20,0,8,14,12,1,1,0,0,0,0,1,1
13465,5,3,8,20,19,3,3,20,20,1,0,0,1,0,1,0
13466,12,17,9,0,15,5,2,14,15,0,0,0,1,0,1,0
13467,14,1,19,3,13,13,8,4,19,0,1,1,0,0,1,0
13468,5,20,8,12,3,5,5,12,4,1,0,1,1,0,1,0
13469,5,16,12,18,18,11,2,10,12,0,1,1,0,0,1,0
13470,13,2,5,8,2,1,13,18,4,0,1,0,1,0,1,0
13471,20,13,18,3,9,4,9,9,4,0,0,1,1,0,1,0
13472,17,6,7,19,20,16,5,8,9,0,0,1,0,0,1,0
13473,20,7,6,19,18,2,3,13,6,1,0,0,1,0,1,0
13474,15,5,1,7,4,12,8,11,18,1,1,1,0,0,1,0
13475,13,4,14,12,0,4,16,11,4,1,1,1,0,0,1,1
13476,15,16,3,7,13,15,2,4,6,0,0,0,1,0,1,0
13477,4,13,19,17,7,13,3,7,0,0,1,0,1,0,1,0
13478,4,15,18,20,12,20,14,11,17,0,0,1,1,0,1,0
13479,7,4,7,10,0,14,4,7,20,1,0,1,1,0,1,2
13480,15,10,13,16,0,12,11,8,14,0,0,0,0,0,1,2
13481,14,15,1,1,8,1,9,10,8,0,0,0,1,0,1,0
13482,6,7,20,3,13,8,19,2,4,1,0,0,1,0,1,0
13483,3,6,1,9,14,10,4,13,13,0,1,0,1,0,1,0
13484,9,14,20,5,0,14,1,15,16,0,0,0,0,0,1,1
13485,9,9,9,15,18,11,1,2,2,1,1,0,0,0,1,0
13486,14,20,6,17,18,16,10,5,12,0,1,1,0,0,1,0
13487,8,0,15,12,17,13,20,4,13,0,1,1,1,0,1,0
13488,8,10,7,3,4,1,14,17,19,1,0,0,0,0,1,0
13489,16,5,12,20,5,16,0,10,2,1,1,1,1,0,1,0
13490,1,1,20,12,5,16,0,7,0,0,1,0,0,0,1,0
13491,12,14,14,15,0,8,7,9,5,0,1,1,0,0,1,1
13492,4,17,11,10,11,1,3,4,14,0,0,0,0,0,1,0
13493,11,9,15,11,19,7,4,13,1,0,0,0,0,0,1,0
13494,3,5,20,14,18,16,1,9,14,1,1,1,0,0,1,0
13495,11,3,2,2,0,17,9,17,12,0,1,1,0,0,1,1
13496,2,14,16,17,0,17,10,14,1,1,0,1,0,0,1,2
13497,4,3,20,0,10,19,8,4,14,0,0,1,1,0,1,0
13498,7,3,7,16,10,4,16,9,16,1,1,1,0,0,1,0
13499,5,12,20,7,0,17,17,11,19,1,0,1,1,0,1,2
13500,19,12,3,16,0,12,8,13,4,0,0,1,1,0,1,2
13501,2,17,3,8,12,7,6,7,11,0,1,0,1,0,1,0
13502,4,14,6,14,10,7,3,11,2,0,1,0,0,0,1,0
13503,0,8,5,12,12,13,10,7,15,0,0,0,0,0,1,0
13504,19,11,2,20,0,8,11,19,10,0,0,1,1,0,1,2
13505,8,10,17,5,7,3,10,8,13,1,0,1,0,0,1,0
13506,20,12,10,2,20,20,20,15,13,0,0,0,1,0,1,0
13507,8,18,17,20,2,3,19,16,8,1,1,0,0,0,1,0
13508,16,8,5,11,19,6,14,7,3,1,1,0,0,0,1,0
13509,5,10,15,19,1,12,6,4,9,0,0,1,0,0,1,0
13510,17,7,4,4,17,10,2,3,0,0,0,1,0,0,1,0
13511,5,20,5,13,0,11,15,15,19,1,0,0,1,0,1,1
13512,9,8,16,13,15,16,16,18,14,1,1,0,1,0,1,0
13513,2,13,1,13,0,19,6,17,3,0,0,1,0,0,1,2
13514,13,9,18,7,6,8,20,5,7,1,1,0,1,0,1,0
13515,18,9,3,4,0,14,7,14,7,0,0,1,1,0,1,2
13516,14,16,9,19,16,3,20,19,15,1,1,1,0,0,1,0
13517,2,0,17,11,8,8,10,2,4,0,0,0,0,0,1,0
13518,5,12,4,7,11,12,18,13,20,0,0,1,1,0,1,0
13519,20,7,17,0,0,7,6,12,17,1,1,1,1,0,1,1
13520,12,16,19,9,0,8,6,2,19,1,0,1,1,0,1,2
13521,0,6,4,20,1,1,2,6,3,0,1,0,1,0,1,0
13522,17,5,11,6,3,17,20,15,5,1,1,1,0,0,1,0
13523,3,12,1,14,16,1,5,12,2,1,1,1,0,0,1,0
13524,9,14,18,7,0,8,6,7,11,0,0,1,0,0,1,2
13525,1,4,19,9,10,10,6,19,7,1,1,0,0,0,1,0
13526,19,12,20,16,8,15,17,5,4,1,1,0,1,0,1,0
13527,11,19,10,10,5,7,12,9,9,1,1,0,1,0,1,0
13528,17,14,17,17,14,9,9,0,2,1,1,1,0,0,1,0
13529,10,4,6,7,13,0,16,7,12,1,1,0,0,0,1,0
13530,7,7,13,2,19,1,9,18,12,1,0,1,0,0,1,0
13531,12,5,6,15,1,9,0,8,6,0,0,1,0,0,1,0
13532,12,20,4,9,15,17,13,13,8,0,0,1,1,0,1,0
13533,0,7,6,1,10,18,7,10,4,0,0,1,0,0,1,0
13534,14,15,1,3,4,5,12,7,4,0,1,0,0,0,1,0
13535,19,3,6,7,0,1,3,18,15,1,1,0,1,0,1,1
13536,16,15,9,5,8,18,8,5,8,1,0,0,1,0,1,0
13537,19,11,5,3,18,14,14,1,15,1,0,0,0,0,1,0
13538,17,6,6,8,17,7,0,7,9,0,1,0,1,0,1,0
13539,16,9,15,11,0,7,8,5,13,1,0,1,0,0,1,2
13540,18,16,8,4,0,8,20,6,9,0,1,0,1,0,1,2
13541,0,9,0,0,14,4,3,20,4,1,0,1,1,0,1,0
13542,9,7,20,14,8,3,10,13,6,0,1,1,0,0,1,0
13543,7,16,18,3,6,0,14,7,2,0,1,1,0,0,1,0
13544,2,14,4,2,0,14,4,3,9,1,1,0,0,0,1,1
13545,1,12,3,18,0,1,5,6,18,1,1,0,0,0,1,1
13546,7,11,15,3,19,3,10,1,13,0,1,1,0,0,1,0
13547,5,13,8,14,13,6,4,20,15,1,0,1,0,0,1,0
13548,9,2,9,1,7,2,14,18,19,0,1,0,0,0,1,0
13549,17,19,3,7,5,9,1,13,19,1,1,1,1,0,1,0
13550,4,5,2,2,8,6,18,8,13,0,1,1,0,0,1,0
13551,20,17,20,20,13,2,12,16,5,1,1,1,0,0,1,0
13552,13,11,6,13,20,2,20,19,1,1,0,0,1,0,1,0
13553,16,0,11,8,16,1,13,16,9,1,1,0,0,0,1,0
13554,17,11,7,1,11,16,2,20,19,0,0,1,0,0,1,0
13555,1,19,9,10,0,19,8,10,3,1,0,1,0,0,1,2
13556,17,11,19,3,13,3,19,2,11,1,0,1,0,0,1,0
13557,8,19,1,18,4,2,0,18,7,1,1,0,1,0,1,0
13558,14,0,14,15,13,0,9,16,15,0,0,0,0,0,1,0
13559,20,11,5,4,0,11,11,0,10,1,1,0,1,0,1,1
13560,20,11,9,16,0,0,3,11,18,0,1,0,0,0,1,1
13561,18,15,0,20,19,1,5,12,16,1,0,1,1,0,1,0
13562,5,10,16,9,6,17,1,5,14,0,1,0,1,0,1,0
13563,3,16,1,2,0,7,0,6,14,1,0,0,0,0,1,1
13564,8,5,7,12,0,13,13,20,0,0,1,1,1,0,1,2
13565,1,1,3,20,18,8,1,12,7,0,0,0,1,0,1,0
13566,18,1,19,16,4,5,1,6,13,1,0,0,0,0,1,0
13567,2,19,0,14,3,15,10,5,14,1,0,1,0,0,1,0
13568,4,10,3,12,3,18,17,14,9,1,0,1,0,0,1,0
13569,14,0,3,11,1,14,11,4,5,1,1,0,1,0,1,0
13570,19,11,17,8,15,12,0,8,14,0,0,0,1,0,1,0
13571,14,20,8,5,19,9,2,9,13,0,1,0,1,0,1,0
13572,10,4,0,12,20,19,15,20,13,0,0,1,1,0,1,0
13573,2,2,3,12,4,10,9,18,18,1,1,0,0,0,1,0
13574,14,4,18,9,12,9,11,6,4,0,0,1,0,0,1,0
13575,7,0,10,7,0,4,14,18,2,0,0,0,1,0,1,2
